state_fips,state_abbr,place_fips,place_name
47,TN,18820,Cumberland City town
47,TN,18880,Cumberland Gap town
47,TN,19360,Dancyville CDP
47,TN,19380,Dandridge town
47,TN,19500,Darden CDP
47,TN,19700,Dayton city
47,TN,19880,Decatur town
47,TN,19900,Decaturville town
47,TN,19920,Decherd city
47,TN,20080,Delano CDP
47,TN,20120,Dellrose CDP
47,TN,20620,Dickson city
47,TN,20930,Dodson Branch CDP
47,TN,21400,Dover city
47,TN,21420,Dowelltown town
47,TN,21500,Doyle town
47,TN,21540,Dresden town
47,TN,21740,Ducktown city
47,TN,21860,Dukedom CDP
47,TN,22000,Dunlap city
47,TN,22180,Dyer city
47,TN,22200,Dyersburg city
47,TN,22340,Eagleton Village CDP
47,TN,22360,Eagleville city
47,TN,22500,East Cleveland CDP
47,TN,22720,East Ridge city
47,TN,22920,Eastview town
47,TN,23440,Elgin CDP
47,TN,23500,Elizabethton city
47,TN,23660,Elkton city
47,TN,23880,Embreeville CDP
47,TN,24040,Englewood town
47,TN,24240,Enville town
47,TN,24320,Erin city
47,TN,24360,Erwin town
47,TN,24400,Essary Springs CDP
47,TN,24440,Estill Springs town
47,TN,24460,Ethridge town
47,TN,24480,Etowah city
47,TN,24640,Eva CDP
47,TN,24960,Fairfield CDP
47,TN,24980,Fairfield Glade CDP
47,TN,24990,Fairgarden CDP
47,TN,25080,Fairmount CDP
47,TN,25440,Fairview city
47,TN,25540,Fall Branch CDP
47,TN,25560,Falling Water CDP
47,TN,25740,Farner CDP
47,TN,25760,Farragut town
47,TN,25920,Fayetteville city
47,TN,26120,Fincastle CDP
47,TN,26160,Finger city
47,TN,26180,Finley CDP
47,TN,26490,Flat Top Mountain CDP
47,TN,26580,Flintville CDP
47,TN,27020,Forest Hills city
47,TN,27640,Fowlkes CDP
47,TN,27700,Frankewing CDP
47,TN,27740,Franklin city
47,TN,27960,Friendship city
47,TN,28060,Friendsville city
47,TN,28380,Gadsden town
47,TN,28420,Gainesboro town
47,TN,28540,Gallatin city
47,TN,28560,Gallaway city
47,TN,28680,Garland town
47,TN,28740,Gates town
47,TN,28800,Gatlinburg city
47,TN,28960,Germantown city
47,TN,29020,Gibson town
47,TN,29160,Gilt Edge city
47,TN,29260,Gladeville CDP
47,TN,29300,Gleason town
47,TN,29920,Goodlettsville city
47,TN,30120,Gordonsville town
47,TN,30220,Graball CDP
47,TN,30280,Grand Junction city
47,TN,30700,Gray CDP
47,TN,30760,Graysville town
47,TN,30880,Greenback city
47,TN,30960,Greenbrier town
47,TN,30980,Greeneville town
47,TN,31000,Greenfield city
47,TN,31100,Green Hill CDP
47,TN,31220,Greenvale CDP
47,TN,31400,Griffith Creek CDP
47,TN,31420,Grimsley CDP
47,TN,31490,Gruetli-Laager city
47,TN,31680,Guys town
47,TN,31810,Halls CDP
47,TN,31820,Halls town
47,TN,32040,Hampton CDP
47,TN,32520,Harriman city
47,TN,32600,Harrison CDP
47,TN,32640,Harrogate city
47,TN,32742,Hartsville/Trousdale County
47,TN,33120,Helenwood CDP
47,TN,33260,Henderson city
47,TN,33280,Hendersonville city
47,TN,33360,Henning town
47,TN,33400,Henry town
47,TN,33680,Hickman CDP
47,TN,33920,Hickory Valley town
47,TN,34580,Hilham CDP
47,TN,34700,Hillsboro CDP
47,TN,35160,Hohenwald city
47,TN,35220,Holladay CDP
47,TN,35280,Hollow Rock town
47,TN,35880,Hopewell CDP
47,TN,36000,Hornbeak town
47,TN,36080,Hornsby town
47,TN,36460,Humboldt city
47,TN,36500,Hunter CDP
47,TN,36580,Huntingdon town
47,TN,36600,Huntland town
47,TN,36640,Huntsville town
47,TN,36700,Huron CDP
47,TN,37360,Iron City CDP
47,TN,37600,Jacksboro town
47,TN,37620,Jacks Creek CDP
47,TN,37640,Jackson city
47,TN,37780,Jamestown city
47,TN,37820,Jasper town
47,TN,37960,Jefferson City city
47,TN,38020,Jellico city
47,TN,38300,John Sevier CDP
47,TN,38320,Johnson City city
47,TN,38540,Jonesborough town
47,TN,38765,Kahite CDP
47,TN,38800,Karns CDP
47,TN,39140,Kenton town
47,TN,39400,Kimball town
47,TN,39560,Kingsport city
47,TN,39620,Kingston city
47,TN,39660,Kingston Springs town
47,TN,40000,Knoxville city
47,TN,40160,Lafayette city
47,TN,40180,La Follette city
47,TN,40200,La Grange town
47,TN,40350,Lakeland city
47,TN,40540,Lakesite city
47,TN,40560,Lake Tansi CDP
47,TN,40732,Lakewood Park CDP
47,TN,41200,La Vergne city
47,TN,41240,Lavinia CDP
47,TN,41340,Lawrenceburg city
47,TN,41520,Lebanon city
47,TN,41760,Lenoir City city
47,TN,41780,Lenox CDP
47,TN,41800,Leoma CDP
47,TN,41860,Lewisburg city
47,TN,41980,Lexington city
47,TN,42040,Liberty town
47,TN,42720,Linden town
47,TN,43140,Livingston town
47,TN,43160,Lobelville city
47,TN,43420,Lone Oak CDP
47,TN,43640,Lookout Mountain town
47,TN,43700,Loretto city
47,TN,43780,Loudon city
47,TN,43820,Louisville city
47,TN,44200,Luray CDP
47,TN,44300,Luttrell town
47,TN,44360,Lyles CDP
47,TN,44382,Lynchburg
47,TN,44420,Lynnville town
47,TN,44700,McDonald CDP
47,TN,44840,McEwen city
47,TN,44940,McKenzie city
47,TN,45000,McLemoresville town
47,TN,45100,McMinnville city
47,TN,45320,Madisonville city
47,TN,45500,Manchester city
47,TN,46240,Martin city
47,TN,46380,Maryville city
47,TN,46400,Mascot CDP
47,TN,46420,Mason town
47,TN,46540,Maury City town
47,TN,46680,Mayland CDP
47,TN,46700,Maynardville city
47,TN,47000,Medina city
47,TN,47020,Medon city
47,TN,48000,Memphis city
47,TN,48120,Mercer CDP
47,TN,48180,Michie town
47,TN,48340,Middleton city
47,TN,48360,Middle Valley CDP
47,TN,48460,Midtown CDP
47,TN,48660,Milan city
47,TN,48920,Milledgeville town
47,TN,48980,Millersville city
47,TN,49060,Millington city
47,TN,49360,Minor Hill city
47,TN,49420,Miston CDP
47,TN,49460,Mitchellville city
47,TN,49740,Monteagle town
47,TN,49760,Monterey town
47,TN,49940,Mooresburg CDP
47,TN,50200,Morris Chapel CDP
47,TN,50220,Morrison town
47,TN,50280,Morristown city
47,TN,50300,Moscow city
47,TN,50320,Mosheim town
47,TN,50400,Mountain City town
47,TN,50580,Mount Carmel town
47,TN,50780,Mount Juliet city
47,TN,51080,Mount Pleasant city
47,TN,51402,Mowbray Mountain CDP
47,TN,51540,Munford city
47,TN,51560,Murfreesboro city
47,TN,52006,Nashville-Davidson metropolitan government (balance)
47,TN,52400,Newbern town
47,TN,52520,New Deal CDP
47,TN,52780,New Hope city
47,TN,52820,New Johnsonville city
47,TN,52940,New Market town
47,TN,53000,Newport city
47,TN,53140,New Tazewell town
47,TN,53240,New Union CDP
47,TN,53380,Niota city
47,TN,53400,Nixon CDP
47,TN,53460,Nolensville town
47,TN,53520,Norene CDP
47,TN,53580,Normandy town
47,TN,53600,Norris city
47,TN,54280,Oakdale town
47,TN,54640,Oak Grove CDP (Sumner County)
47,TN,54700,Oak Grove CDP (Washington County)
47,TN,54780,Oak Hill city
47,TN,54920,Oakland town
47,TN,55120,Oak Ridge city
47,TN,55240,Obion town
47,TN,55280,Ocoee CDP
47,TN,55800,Oliver Springs town
47,TN,55820,Olivet CDP
47,TN,55860,Oneida town
47,TN,55900,Ooltewah CDP
47,TN,55980,Orebank CDP
47,TN,56020,Orlinda city
47,TN,56040,Orme town
47,TN,56560,Palmer town
47,TN,56580,Palmersville CDP
47,TN,56720,Paris city
47,TN,56800,Park City CDP
47,TN,56870,Parker's Crossroads city
47,TN,57040,Parrottsville town
47,TN,57080,Parsons city
47,TN,57480,Pegram town
47,TN,57500,Pelham CDP
47,TN,57740,Petersburg town
47,TN,57780,Petros CDP
47,TN,57900,Philadelphia city
47,TN,58080,Pigeon Forge city
47,TN,58120,Pikeville city
47,TN,58240,Pine Crest CDP
47,TN,58780,Pinson CDP
47,TN,58840,Piperton city
47,TN,58940,Pittman Center town
47,TN,59020,Plainview city
47,TN,59240,Pleasant Hill town
47,TN,59560,Pleasant View city
47,TN,59640,Pocahontas CDP
47,TN,60280,Portland city
47,TN,60480,Powell CDP
47,TN,60500,Powells Crossroads town
47,TN,60800,Prospect CDP
47,TN,61040,Pulaski city
47,TN,61160,Puryear city
47,TN,61520,Ramer city
47,TN,61560,Randolph CDP
47,TN,61635,Rarity Bay CDP
47,TN,61960,Red Bank city
47,TN,62000,Red Boiling Springs city
47,TN,62580,Riceville CDP
47,TN,63060,Ridgely town
47,TN,63080,Ridgeside city
47,TN,63140,Ridgetop city
47,TN,63340,Ripley city
47,TN,63800,Rives town
47,TN,63840,Roan Mountain CDP
47,TN,63920,Robbins CDP
47,TN,64160,Rockford city
47,TN,64400,Rockvale CDP
47,TN,64440,Rockwood city
47,TN,64668,Rocky Top city
47,TN,64820,Rogersville town
47,TN,65240,Rossville town
47,TN,65642,Rural Hill CDP
47,TN,65740,Russellville CDP
47,TN,65760,Rutherford town
47,TN,65820,Rutledge town
47,TN,66160,St. Joseph city
47,TN,66220,Sale Creek CDP
47,TN,66340,Saltillo town
47,TN,66360,Samburg town
47,TN,66660,Sardis town
47,TN,66680,Saulsbury town
47,TN,66720,Savannah city
47,TN,66880,Scotts Hill town
47,TN,66940,Selmer town
47,TN,66960,Sequatchie CDP
47,TN,67120,Sevierville city
47,TN,67140,Sewanee CDP
47,TN,67200,Seymour CDP
47,TN,67230,Shackle Island CDP
47,TN,67540,Sharon town
47,TN,67760,Shelbyville city
47,TN,67920,Sherwood CDP
47,TN,68040,Shiloh CDP
47,TN,68540,Signal Mountain town
47,TN,68560,Silerton town
47,TN,69080,Slayden town
47,TN,69320,Smithville city
47,TN,69420,Smyrna town
47,TN,69460,Sneedville town
47,TN,69560,Soddy-Daisy city
47,TN,69620,Somerville town
47,TN,69680,South Carthage town
47,TN,69740,South Cleveland CDP
47,TN,69900,South Fulton city
47,TN,70060,South Pittsburg city
47,TN,70180,Sparta city
47,TN,70240,Spencer city
47,TN,70400,Spring City town
47,TN,70500,Springfield city
47,TN,70580,Spring Hill city
47,TN,70680,Spurgeon CDP
47,TN,70820,Stanton town
47,TN,70840,Stantonville town
47,TN,70900,Statesville CDP
47,TN,71500,Strawberry Plains CDP
47,TN,71800,Sullivan Gardens CDP
47,TN,72040,Summertown CDP
47,TN,72140,Sunbright city
47,TN,72380,Surgoinsville town
47,TN,72540,Sweetwater city
47,TN,72780,Taft CDP
47,TN,73120,Tazewell town
47,TN,73220,Telford CDP
47,TN,73260,Tellico Plains town
47,TN,73270,Tellico Village CDP
47,TN,73460,Tennessee Ridge town
47,TN,73900,Thompson's Station town
47,TN,74100,Three Way city
47,TN,74540,Tiptonville town
47,TN,74640,Toone town
47,TN,74860,Townsend city
47,TN,74880,Tracy City town
47,TN,75000,Trenton city
47,TN,75100,Trezevant town
47,TN,75160,Trimble town
47,TN,75240,Troy town
47,TN,75300,Tuckers Crossroads CDP
47,TN,75320,Tullahoma city
47,TN,75560,Tusculum city
47,TN,75820,Unicoi town
47,TN,75940,Union City city
47,TN,76180,Unionville CDP
47,TN,76660,Valley Forge CDP
47,TN,76860,Vanleer town
47,TN,77400,Viola town
47,TN,77480,Vonore town
47,TN,77540,Walden town
47,TN,77700,Walland CDP
47,TN,77760,Walnut Grove CDP (Hardin County)
47,TN,77820,Walnut Grove CDP (Sumner County)
47,TN,77900,Walnut Hill CDP
47,TN,77980,Walterhill CDP
47,TN,78100,Wartburg city
47,TN,78120,Wartrace town
47,TN,78240,Watauga city
47,TN,78320,Watertown city
47,TN,78560,Waverly city
47,TN,78600,Waynesboro city
47,TN,79420,Westmoreland town
47,TN,79500,Westpoint CDP
47,TN,79980,White Bluff town
47,TN,80200,White House city
47,TN,80360,White Pine town
47,TN,80500,Whiteside CDP
47,TN,80540,Whiteville town
47,TN,80580,Whitlock CDP
47,TN,80620,Whitwell city
47,TN,80720,Wildersville CDP
47,TN,80740,Wildwood CDP
47,TN,80760,Wildwood Lake CDP
47,TN,81020,Williston city
47,TN,81080,Winchester city
47,TN,81280,Winfield town
47,TN,81560,Woodbury town
47,TN,81700,Woodland Mills city
47,TN,82120,Wrigley CDP
47,TN,82200,Wynnburg CDP
47,TN,82360,Yorkville city
47,TN,82440,Yuma CDP
48,TX,00100,Abbott city
48,TX,00160,Abernathy city
48,TX,01000,Abilene city
48,TX,01060,Abram CDP
48,TX,01084,Acala CDP
48,TX,01108,Ackerly city
48,TX,01240,Addison town
48,TX,01324,Adrian city
48,TX,01390,Agua Dulce CDP
48,TX,01396,Agua Dulce city
48,TX,01420,Aguilares CDP
48,TX,01500,Airport Heights CDP
48,TX,01514,Airport Road Addition CDP
48,TX,01576,Alamo city
48,TX,01594,Alamo Beach CDP
48,TX,01600,Alamo Heights city
48,TX,01612,Alanreed CDP
48,TX,01636,Alba town
48,TX,01648,Albany city
48,TX,01696,Aldine CDP
48,TX,01744,Aledo city
48,TX,01816,Alfred CDP
48,TX,01852,Alice city
48,TX,01858,Alice Acres CDP
48,TX,01924,Allen city
48,TX,02032,Allison CDP
48,TX,02044,Alma town
48,TX,02104,Alpine city
48,TX,02188,Alto town
48,TX,02194,Alto Bonito Heights CDP
48,TX,02212,Alton city
48,TX,02260,Alvarado city
48,TX,02272,Alvin city
48,TX,02284,Alvord town
48,TX,02286,Amada Acres CDP
48,TX,02290,Amargosa CDP
48,TX,03000,Amarillo city
48,TX,03008,Amaya CDP
48,TX,03072,Ames city
48,TX,03084,Amherst city
48,TX,03096,Amistad CDP
48,TX,03126,Anacua CDP
48,TX,03144,Anahuac city
48,TX,03192,Anderson city
48,TX,03216,Andrews city
48,TX,03264,Angleton city
48,TX,03288,Angus city
48,TX,03300,Anna city
48,TX,03336,Annetta town
48,TX,03340,Annetta North town
48,TX,03342,Annetta South town
48,TX,03360,Annona town
48,TX,03372,Anson city
48,TX,03432,Anthony town
48,TX,03540,Anton city
48,TX,03564,Appleby city
48,TX,03588,Aquilla city
48,TX,03600,Aransas Pass city
48,TX,03696,Archer City city
48,TX,03708,Arcola city
48,TX,03768,Argyle city
48,TX,04000,Arlington city
48,TX,04156,Arp city
48,TX,04174,Arroyo Colorado Estates CDP
48,TX,04176,Arroyo Gardens CDP
48,TX,04300,Asherton city
48,TX,04408,Aspermont town
48,TX,04462,Atascocita CDP
48,TX,04504,Athens city
48,TX,04516,Atlanta city
48,TX,04600,Aubrey city
48,TX,04672,Aurora city
48,TX,05000,Austin city
48,TX,05036,Austwell city
48,TX,05072,Avery town
48,TX,05084,Avinger town
48,TX,05168,Azle city
48,TX,05180,Bacliff CDP
48,TX,05264,Bailey city
48,TX,05288,Bailey's Prairie village
48,TX,05336,Baird city
48,TX,05372,Balch Springs city
48,TX,05384,Balcones Heights city
48,TX,05456,Ballinger city
48,TX,05468,Balmorhea city
48,TX,05520,B and E CDP
48,TX,05528,Bandera city
48,TX,05552,Bangs city
48,TX,05576,Banquete CDP
48,TX,05612,Bardwell city
48,TX,05648,Barksdale CDP
48,TX,05690,Barrera CDP
48,TX,05696,Barrett CDP
48,TX,05708,Barry city
48,TX,05720,Barstow city
48,TX,05732,Bartlett city
48,TX,05750,Barton Creek CDP
48,TX,05768,Bartonville town
48,TX,05864,Bastrop city
48,TX,05924,Batesville CDP
48,TX,05984,Bay City city
48,TX,06060,Bayou Vista city
48,TX,06104,Bayside town
48,TX,06128,Baytown city
48,TX,06140,Bayview town
48,TX,06200,Beach City city
48,TX,06242,Bear Creek village
48,TX,06244,Bear Creek Ranch CDP
48,TX,06272,Beasley city
48,TX,07000,Beaumont city
48,TX,07036,Beauxart Gardens CDP
48,TX,07042,Beaver Creek CDP
48,TX,07108,Beckville city
48,TX,07132,Bedford city
48,TX,07144,Bedias city
48,TX,07156,Bee Cave city
48,TX,07192,Beeville city
48,TX,07300,Bellaire city
48,TX,07396,Bellevue city
48,TX,07408,Bellmead city
48,TX,07420,Bells town
48,TX,07432,Bellville city
48,TX,07486,Belterra CDP
48,TX,07492,Belton city
48,TX,07516,Ben Arnold CDP
48,TX,07528,Benavides city
48,TX,07540,Ben Bolt CDP
48,TX,07552,Benbrook city
48,TX,07636,Benjamin city
48,TX,07642,Benjamin Perez CDP
48,TX,07708,Ben Wheeler CDP
48,TX,07852,Berryville town
48,TX,07864,Bertram city
48,TX,08104,Beverly Hills city
48,TX,08128,Bevil Oaks city
48,TX,08164,Bigfoot CDP
48,TX,08212,Big Lake city
48,TX,08224,Big Sandy town
48,TX,08236,Big Spring city
48,TX,08240,Big Thicket Lake Estates CDP
48,TX,08260,Big Wells city
48,TX,08392,Bishop city
48,TX,08398,Bishop Hills town
48,TX,08404,Bivins CDP
48,TX,08410,Bixby CDP
48,TX,08488,Blackwell city
48,TX,08536,Blanco city
48,TX,08596,Blanket town
48,TX,08644,Bledsoe CDP
48,TX,08668,Blessing CDP
48,TX,08752,Bloomburg town
48,TX,08788,Blooming Grove town
48,TX,08800,Bloomington CDP
48,TX,08812,Blossom city
48,TX,08830,Blue Berry Hill CDP
48,TX,08860,Blue Mound city
48,TX,08872,Blue Ridge city
48,TX,08908,Bluetown CDP
48,TX,08932,Bluff Dale CDP
48,TX,09004,Blum town
48,TX,09160,Boerne city
48,TX,09172,Bogata city
48,TX,09232,Boling CDP
48,TX,09250,Bolivar Peninsula CDP
48,TX,09310,Bonanza Hills CDP
48,TX,09328,Bonham city
48,TX,09388,Bonney village
48,TX,09448,Booker town
48,TX,09556,Borger city
48,TX,09598,Botines CDP
48,TX,09628,Bovina city
48,TX,09640,Bowie city
48,TX,09656,Box Canyon CDP
48,TX,09748,Boyd town
48,TX,09796,Boys Ranch CDP
48,TX,09868,Brackettville city
48,TX,09916,Brady city
48,TX,10072,Brazoria city
48,TX,10084,Brazos CDP
48,TX,10090,Brazos Country city
48,TX,10132,Breckenridge city
48,TX,10144,Bremond city
48,TX,10156,Brenham city
48,TX,10192,Briar CDP
48,TX,10197,Briarcliff village
48,TX,10216,Briaroaks city
48,TX,10252,Bridge City city
48,TX,10264,Bridgeport city
48,TX,10276,Briggs CDP
48,TX,10336,Bristol CDP
48,TX,10384,Broaddus town
48,TX,10528,Bronte town
48,TX,10636,Brookshire city
48,TX,10648,Brookside Village city
48,TX,10660,Brookston CDP
48,TX,10708,Browndell city
48,TX,10720,Brownfield city
48,TX,10756,Brownsboro city
48,TX,10768,Brownsville city
48,TX,10780,Brownwood city
48,TX,10828,Bruceville-Eddy city
48,TX,10852,Brundage CDP
48,TX,10876,Bruni CDP
48,TX,10897,Brushy Creek CDP
48,TX,10912,Bryan city
48,TX,10960,Bryson city
48,TX,10984,Buchanan Dam CDP
48,TX,10990,Buchanan Lake Village CDP
48,TX,11020,Buckholts town
48,TX,11080,Buda city
48,TX,11102,Buena Vista CDP
48,TX,11116,Buffalo city
48,TX,11128,Buffalo Gap town
48,TX,11155,Buffalo Springs village
48,TX,11212,Bullard town
48,TX,11224,Bulverde city
48,TX,11236,Buna CDP
48,TX,11300,Bunker Hill Village city
48,TX,11368,Burkburnett city
48,TX,11380,Burke city
48,TX,11428,Burleson city
48,TX,11440,Burlington CDP
48,TX,11464,Burnet city
48,TX,11536,Burton city
48,TX,11572,Bushland CDP
48,TX,11626,Butterfield CDP
48,TX,11644,Byers city
48,TX,11656,Bynum town
48,TX,11692,Cactus city
48,TX,11716,Caddo Mills city
48,TX,11725,Cade Lakes CDP
48,TX,11836,Caldwell city
48,TX,11940,Callender Lake CDP
48,TX,11968,Callisburg city
48,TX,11992,Calvert city
48,TX,12010,Camargito CDP
48,TX,12040,Cameron city
48,TX,12045,Cameron Park CDP
48,TX,12112,Campbell city
48,TX,12226,Campo Verde CDP
48,TX,12334,Camp Swift CDP
48,TX,12388,Camp Wood city
48,TX,12412,Canadian city
48,TX,12472,Caney City town
48,TX,12496,Canton city
48,TX,12502,Cantu Addition CDP
48,TX,12508,Canutillo CDP
48,TX,12532,Canyon city
48,TX,12562,Canyon Creek CDP
48,TX,12580,Canyon Lake CDP
48,TX,12600,Cape Royale CDP
48,TX,12736,Carbon town
48,TX,12892,Carlsbad CDP
48,TX,12895,Carl's Corner town
48,TX,12904,Carlton CDP
48,TX,12916,Carmine city
48,TX,12982,Carrizo Hill CDP
48,TX,12988,Carrizo Springs city
48,TX,13024,Carrollton city
48,TX,13075,Carter CDP
48,TX,13108,Carthage city
48,TX,13128,Casa Blanca CDP
48,TX,13150,Casas CDP
48,TX,13198,Cashion Community city
48,TX,13276,Castle Hills city
48,TX,13312,Castroville city
48,TX,13324,Catarina CDP
48,TX,13432,Cedar Creek CDP
48,TX,13492,Cedar Hill city
48,TX,13552,Cedar Park city
48,TX,13570,Cedar Point CDP
48,TX,13672,Celeste city
48,TX,13684,Celina city
48,TX,13732,Center city
48,TX,13828,Center Point CDP
48,TX,13900,Centerville city
48,TX,13972,Central Gardens CDP
48,TX,14038,César Chávez CDP
48,TX,14224,Chandler city
48,TX,14236,Channelview CDP
48,TX,14260,Channing city
48,TX,14266,Chaparrito CDP
48,TX,14290,Chapeno CDP
48,TX,14404,Charlotte city
48,TX,14584,Chester town
48,TX,14620,Chico city
48,TX,14668,Childress city
48,TX,14680,Chillicothe city
48,TX,14692,Chilton CDP
48,TX,14704,China city
48,TX,14716,China Grove town
48,TX,14740,China Spring CDP
48,TX,14776,Chireno city
48,TX,14860,Christine town
48,TX,14872,Christoval CDP
48,TX,14880,Chula Vista CDP (Cameron County)
48,TX,14881,Chula Vista CDP (Maverick County)
48,TX,14882,Chula Vista CDP (Zavala County)
48,TX,14920,Cibolo city
48,TX,14927,Cienegas Terrace CDP
48,TX,14929,Cinco Ranch CDP
48,TX,14986,Circle D-KC Estates CDP
48,TX,15004,Cisco city
48,TX,15028,Citrus City CDP
48,TX,15112,Clarendon city
48,TX,15160,Clarksville city
48,TX,15172,Clarksville City city
48,TX,15196,Claude city
48,TX,15232,Clay CDP
48,TX,15328,Clear Lake Shores city
48,TX,15364,Cleburne city
48,TX,15436,Cleveland city
48,TX,15472,Clifton city
48,TX,15544,Clint town
48,TX,15628,Cloverleaf CDP
48,TX,15652,Clute city
48,TX,15676,Clyde city
48,TX,15700,Coahoma town
48,TX,15796,Cockrell Hill city
48,TX,15820,Coffee City town
48,TX,15892,Coldspring city
48,TX,15916,Coleman city
48,TX,15976,College Station city
48,TX,15988,Colleyville city
48,TX,16036,Collinsville town
48,TX,16048,Colmesneil city
48,TX,16110,Colorado Acres CDP
48,TX,16120,Colorado City city
48,TX,16168,Columbus city
48,TX,16192,Comanche city
48,TX,16204,Combes town
48,TX,16216,Combine city
48,TX,16228,Comfort CDP
48,TX,16240,Commerce city
48,TX,16252,Como town
48,TX,16300,Concepcion CDP
48,TX,16432,Conroe city
48,TX,16468,Converse city
48,TX,16540,Cool city
48,TX,16552,Coolidge town
48,TX,16564,Cooper city
48,TX,16612,Coppell city
48,TX,16624,Copperas Cove city
48,TX,16636,Copper Canyon town
48,TX,16696,Corinth city
48,TX,17000,Corpus Christi city
48,TX,17021,Corral City town
48,TX,17036,Corrigan town
48,TX,17060,Corsicana city
48,TX,17200,Cottonwood city
48,TX,17208,Cottonwood Shores city
48,TX,17216,Cotulla city
48,TX,17312,Coupland city
48,TX,17336,Cove city
48,TX,17372,Covington city
48,TX,17408,Coyanosa CDP
48,TX,17426,Coyote Acres CDP
48,TX,17429,Coyote Flats city
48,TX,17504,Crandall city
48,TX,17516,Crane city
48,TX,17540,Cranfills Gap city
48,TX,17564,Crawford town
48,TX,17612,Creedmoor city
48,TX,17648,Cresson city
48,TX,17744,Crockett city
48,TX,17756,Crosby CDP
48,TX,17768,Crosbyton city
48,TX,17811,Cross Mountain CDP
48,TX,17816,Cross Plains town
48,TX,17852,Cross Roads town
48,TX,17917,Cross Timber town
48,TX,17948,Crowell city
48,TX,17960,Crowley city
48,TX,18020,Crystal City city
48,TX,18092,Cuero city
48,TX,18104,Cuevitas CDP
48,TX,18128,Cumby city
48,TX,18134,Cumings CDP
48,TX,18152,Cuney town
48,TX,18224,Cushing city
48,TX,18260,Cut and Shoot city
48,TX,18464,Daingerfield city
48,TX,18476,Daisetta city
48,TX,18524,Dalhart city
48,TX,19000,Dallas city
48,TX,19084,Dalworthington Gardens city
48,TX,19108,Damon CDP
48,TX,19120,Danbury city
48,TX,19288,Darrouzett town
48,TX,19420,Dawson town
48,TX,19432,Dayton city
48,TX,19435,Dayton Lakes city
48,TX,19456,Dean city
48,TX,19492,Deanville CDP
48,TX,19528,Decatur city
48,TX,19570,DeCordova city
48,TX,19624,Deer Park city
48,TX,19632,Deerwood CDP
48,TX,19648,De Kalb city
48,TX,19672,De Leon city
48,TX,19708,Dell City city
48,TX,19714,Del Mar Heights CDP
48,TX,19732,Delmita CDP
48,TX,19792,Del Rio city
48,TX,19808,Del Sol CDP
48,TX,19900,Denison city
48,TX,19924,Dennis town
48,TX,19972,Denton city
48,TX,19984,Denver City town
48,TX,20020,Deport city
48,TX,20092,DeSoto city
48,TX,20128,Detroit town
48,TX,20140,Devers city
48,TX,20152,Devine city
48,TX,20212,Deweyville CDP
48,TX,20248,D'Hanis CDP
48,TX,20308,Diboll city
48,TX,20332,Dickens city
48,TX,20344,Dickinson city
48,TX,20428,Dilley city
48,TX,20452,Dime Box CDP
48,TX,20464,Dimmitt city
48,TX,20540,DISH town
48,TX,20680,Dodd City town
48,TX,20716,Dodson town
48,TX,20734,Doffing CDP
48,TX,20848,Domino town
48,TX,20884,Donna city
48,TX,20926,Doolittle CDP
48,TX,20932,Dorchester city
48,TX,21028,Double Oak town
48,TX,21031,Double Horn city
48,TX,21112,Douglassville town
48,TX,21412,Driftwood CDP
48,TX,21424,Dripping Springs city
48,TX,21436,Driscoll city
48,TX,21484,Dublin city
48,TX,21556,Dumas city
48,TX,21628,Duncanville city
48,TX,21844,Eagle Lake city
48,TX,21892,Eagle Pass city
48,TX,21904,Early city
48,TX,21928,Earth city
48,TX,21958,East Alto Bonito CDP
48,TX,21988,East Bernard city
48,TX,22000,East Columbia CDP
48,TX,22132,Eastland city
48,TX,22168,East Mountain city
48,TX,22192,Easton city
48,TX,22276,East Tawakoni city
48,TX,22516,Ector city
48,TX,22528,Edcouch city
48,TX,22552,Eden city
48,TX,22588,Edgecliff Village town
48,TX,22593,Edgewater Estates CDP
48,TX,22612,Edgewood town
48,TX,22660,Edinburg city
48,TX,22708,Edmonson town
48,TX,22720,Edna city
48,TX,22744,Edom city
48,TX,22768,Edroy CDP
48,TX,22810,Eidson Road CDP
48,TX,22840,Elbert CDP
48,TX,22853,El Brazil CDP
48,TX,22858,El Camino Angosto CDP
48,TX,22864,El Campo city
48,TX,22892,El Castillo CDP
48,TX,22898,El Cenizo CDP
48,TX,22905,El Cenizo city
48,TX,22920,El Chaparral CDP
48,TX,22960,Eldorado city
48,TX,22984,Electra city
48,TX,23044,Elgin city
48,TX,23062,Elias-Fela Solis CDP
48,TX,23080,El Indio CDP
48,TX,23140,Elkhart town
48,TX,23164,El Lago city
48,TX,23176,Ellinger city
48,TX,23254,Elm Creek CDP
48,TX,23272,Elmendorf city
48,TX,23278,El Mesquite CDP
48,TX,23356,Elmo CDP
48,TX,23398,E. Lopez CDP
48,TX,24000,El Paso city
48,TX,24013,El Quiote CDP
48,TX,24015,El Rancho Vela CDP
48,TX,24018,El Refugio CDP
48,TX,24036,Elsa city
48,TX,24055,El Socio CDP
48,TX,24158,Emerald Bay CDP
48,TX,24168,Emhouse town
48,TX,24216,Emory city
48,TX,24223,Encantada-Ranchito-El Calaboz CDP
48,TX,24228,Enchanted Oaks town
48,TX,24240,Encinal city
48,TX,24252,Encino CDP
48,TX,24348,Ennis city
48,TX,24552,Escobares city
48,TX,24636,Estelline town
48,TX,24738,Eugenio Saenz CDP
